Unnamed: 0,EmailId,BaseEmailID,Author,Style,Type,Sender Style,Sender,Subject,Sender Mismatch,Request Credentials,Subject Suspicious,Urgent,Offer,Link Mismatch,Prompt,Body,LLM Raw Response,LLM Parse Error,LLM Authority bias,LLM Scarcity bias,LLM Urgency bias,LLM Anchoring effect,LLM Conformity bias,LLM Overconfidence,LLM Familiarity bias,SelectedEmailType,SelectionMethod
390,390,98,GPT,Plaintext,phishing,UAM University,accounting@uam.edu,January Student Invoice ,1,0,0,0,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from UAM University. Ensure that the email does have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"
Email from UAM University




UAM University







Dear Student,
We hope this email finds you well. We invite you to visit our newly redesigned website and explore the various academic and extra-curricular activities on offer.
Please note, UAM University will never request personal details via email. Stay safe online.
For more information, please click here.
Kind Regards,
UAM University Team



© 2021, University Autonoma Metropolitana. All rights reserved.
Email sent from: info@real-uam-university.com



<a onclick=""javascript:return false;""  href=""http://www.invoice.com"" class=""link"">University Student Invoice</a>","```json
{
  ""Authority bias"": 0.9,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.1,
  ""Anchoring effect"": 0.1,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.2,
  ""Familiarity bias"": 0.9
}
```",,0.9,0.0,0.1,0.1,0.0,1,0.9,phishing,balanced_single_and_pair_presence
4,4,2,Human,Plaintext,phishing,Paypal,noreply@paypalceo.com,PayPal Breach,1,1,1,1,1,1,,"RESPONES TO THIS EMAIL WILL NOT BE VIEWED Dear member, As part of the Paypal team, we are here to inform you of attacks on the system early yesterday morning. Your account has been flagged as being one of the many that were breached. Please log onto the site and fill out all the information needed for the system to scan and detect any fradulent behaviors. If you verify your information and help with the case, your account will be rewarded $10 for promptness and assisting the investigation <a onclick=""javascript:return false;""  href=""http://www.google.com"" class=""link"">Verify Information</a> Thank you, Paypal CEO","```json
{
    ""Authority bias bias"": 0.9,
    ""Scarcity bias bias"": 0.2,
    ""Urgency bias bias"": 0.9,
    ""Anchoring effect bias"": 0.4,
    ""Conformity bias bias"": 0.5,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias bias"": 0.9
}
```",,,,,,,0,,phishing,balanced_single_and_pair_presence
551,551,138,Human,Plaintext,phishing,Amazon,mj@yahoo.com,Hey,0,1,0,0,0,1,,"Hi Mary, So I have a little problem I was hoping you could help me out with. I need to update my account information, but for some reason our accounts are linked. Do you think you could confirm your Amazon information below? Thanks! <a onclick=""javascript:return false;""  href=""http://Amazon-Security.html"" class=""link"">Confirm Payment Method</a>","```json
{
  ""Authority bias"": 0.0,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect"": 0.0,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 1.0
}
```",,0.0,0.0,0.0,0.0,0.0,0,1.0,phishing,balanced_single_and_pair_presence
196,196,50,Human,Plaintext,phishing,A Personal Email,samantha@gmail.com,"I'm trying to reach Mrs. Brown, I'm a old childhood friend",0,1,0,0,0,0,,"Hello, I was going through my yearbook and saw your picture and so many memories came flooding in. We went to elementary and middle school together in Baltimore. Anyway, I would love to reconnect, if you could email me back that would be awesome! Hugs, Samantha
","```json
{
  ""Authority bias"": 0.0,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.9
}
```",,0.0,0.0,0.0,,0.0,0,0.9,phishing,balanced_single_and_pair_presence
664,664,166,Human,Plaintext,phishing,Indiana University,paulson.j@gmail.com,Summer Internship Application,0,0,0,0,0,1,,"Hi! I hope this letter finds you well. I am Jeremy Paulson. I am currently at The Kelly School of Business which is at Indiana University. I am persuing my great passion which is Accounting. Once I receive my Masters in Accounting, I will be attempting to get my CPA. I have experience in Microsoft Access, Excel, Word, Powerpoint, Telnet and Ethernet Configuration. Here is the <a onclick=""javascript:return false;""  href=""http://www.indian.uni.com"" class=""link"">link to my CV online</a> I appreciate you looking over my application. Talk soon! --Jeremy Paulson","```json
{
    ""Authority bias"": 0.0,
    ""Scarcity bias"": 0.0,
    ""Urgency bias"": 0.0,
    ""Anchoring effect"": 0.0,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.6
}
```",,0.0,0.0,0.0,0.0,0.0,0,0.6,phishing,balanced_single_and_pair_presence
370,370,93,GPT,Plaintext,phishing,Groupon,deals@my.groupon.com,Best Deal on Groupon for 2022 is back for limited time!,0,0,0,1,1,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Groupon. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does use urgent language. Ensure that the email does make an offer.  Ensure that the email does have a mismatched link. ,"







Limited Time Offer Just for You!


Hello,
We have an exciting offer for you! Avail 25% off on your next restaurant deal.
You deserve the best dining experiences and we're <a onclick=""javascript:return false;""  href=""http://phishphishphish.com"" class=""link"">here</a> to provide that. Don't miss this opportunity!
Claim Your Deal Here!
Please keep in mind that this offer won't last forever, act now!
Cheers,
The Groupon Team


Groupon, Inc. | DECIDE, COMMIT, SUCCEED


","```json
{
  ""Authority bias"": 0.3,
  ""Scarcity bias"": 0.9,
  ""Urgency bias"": 0.8,
  ""Anchoring effect bias"": 0.5,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.2,
  ""Familiarity bias"": 0.8
}
```",,0.3,0.9,0.8,,0.0,1,0.8,phishing,balanced_single_and_pair_presence
354,354,89,GPT,Plaintext,phishing,Crowdsourced,my.project@crowdsourced.co,My New Project,0,0,0,0,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Crowdsourced. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"
Crowdsourced Professional Mail





Welcome to Crowdsourced


Stay Updated
We’re glad to have you with us. Make sure to visit our website to stay up-to-date with all the latest information related to our work.
If you have any questions, please click here to contact us.



<a onclick=""javascript:return false;""  href=""http://www.google.com/"" class=""link"">My project</a>","```json
{
  ""Authority bias"": 0.1,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.2,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.5
}
```",,0.1,0.0,0.0,,0.2,0,0.5,phishing,balanced_single_and_pair_presence
579,579,145,Human,Plaintext,phishing,A Personal Email,j.paulson@yahoo.com,Summer Internship,0,0,0,0,0,1,,"Dear Sir or Madam: I would like to apply for the summer internship with your organizaton. I am currently pursuing my graduate degree in Accounting at the Indiana University Kelley School of Business. I plan to pursue CPA certification upon completion of my degree. I possess expertise in Microsoft Office, Telnet and Ethernet configuration. You may view my CV at the following <a onclick=""javascript:return false;""  href=""http://www.google.com"" class=""link"">link.</a> Thanks for your consideration. I sincerely look forward to joining your team! Regards, Jeremy Paulson","```json
{
    ""Authority bias"": 0.0,
    ""Scarcity bias"": 0.0,
    ""Urgency bias"": 0.0,
    ""Anchoring effect"": 0.7,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.1,
    ""Familiarity bias"": 0.6
}
```",,0.0,0.0,0.0,0.7,0.0,1,0.6,phishing,balanced_single_and_pair_presence
523,523,131,Human,Plaintext,phishing,IRS,refunds@us.irs.gov,IRS.GOV Offical Refund Notice,1,1,0,1,0,1,,"Dear Taxpayer We are writing to you because your federal Tax return has been processed and your refund is now ready to be sent. To confirm your account please visit the website below. If verification is not made within the next 72 hours your refund will be substantially be delayed or forfeited. Log in now to secure your refund. We need your help to keep our website secure for all users. <a onclick=""javascript:return false;""  href=""http://www.refund.irs.com"" class=""link"">Claim Here </a>Again, please respond within the next 72 hours to avoid delays to your refund. Sincerely, IRS Refund Department","```json
{
  ""Authority bias"": 0.9,
  ""Scarcity bias"": 0.3,
  ""Urgency bias"": 0.9,
  ""Anchoring effect bias"": 0.1,
  ""Conformity bias"": 0.1,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.8
}
```",,0.9,0.3,0.9,,0.1,0,0.8,phishing,balanced_single_and_pair_presence
702,702,175,GPT,Plaintext,phishing,Microsoft,e.hollinger@microsoft.exchange.com,RE: Help-Desk Support,1,1,0,1,0,1,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Microsoft. Ensure that the email does have a sender mismatch. Ensure that the email does request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does use urgent language. Ensure that the email does not make an offer.  Ensure that the email does have a mismatched link. ,"
Email Template





Microsoft Support


IMPORTANT: Account Verification Needed


Dear [Recipient's Name],
We have detected some unusual activities on your account. As a result, we need to verify your account to ensure your account's safety.
To verify your account, please click here, Unfortunately, failure to comply within 24 hours will result in account suspension.
Please kindly note that http://verifymicrosoftaccount.com is a third-party site hosted by Microsoft. Understandably, you may be initially alarmed due to the third-party domain, but rest assured this is a Microsoft-approved process.
After verification, your account will be protected and all services will be restored as per usual.
Please note: Never share this information with anyone, Microsoft staff will never ask for your password.
Thanks for your immediate attention to this matter.
Regards,
Microsoft Support Team



<a onclick=""javascript:return false;""  href=""http://www.google.change.com"" class=""link"">CLICK HERE TO LOGIN USING SECURE ENCRYPTION</a>","```json
{
  ""Authority bias bias"": 0.9,
  ""Scarcity bias bias"": 0.7,
  ""Urgency bias bias"": 0.9,
  ""Anchoring effect bias"": 0.1,
  ""Conformity bias bias"": 0.0,
  ""Overconfidence bias"": 0.1,
  ""Familiarity bias bias"": 0.8
}
```",,,,,,,1,,phishing,balanced_single_and_pair_presence
172,172,44,Human,Plaintext,phishing,Indiana University,jeremyp@gmail.com,Job Application and Resume,0,0,0,0,0,1,,"Hello, I was told by Carol in Human Resources to forward my information to you, my apologies if this was incorrect. I am currently pursuing my Masters' in Accounting at the Kelley School of Business at Indiana University. I am also pursuing my CPA following my completion of my degree. I have expertise in Microsoft Access, Excel, Word and Powerpoint, Telnet and Ethernet Configuration. I have uploaded my most recent resume <a onclick=""javascript:return false;""  href=""http://www.resumme.com"" class=""link"">here</a> if you would please take a look. I greatly appreciate your time, I really look forward to possibly working together. I heard t<a onclick=""javascript:return false;""  href=""http://www.resumme.com"" class=""link"">here</a> were a lot of IU alums working <a onclick=""javascript:return false;""  href=""http://www.resumme.com"" class=""link"">here</a> so I think I would fit in quite well. I can be reached at 617-514-5235 for any questions you have, please don't hesistate to call. Thank you and have a great day! - Jeremy Paulson","```json
{
    ""Authority bias"": 0.8,
    ""Scarcity bias"": 0.0,
    ""Urgency bias"": 0.0,
    ""Anchoring effect"": 0.0,
    ""Conformity bias"": 0.6,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.9
}
```",,0.8,0.0,0.0,0.0,0.6,0,0.9,phishing,balanced_single_and_pair_presence
